order_id,customer_id,product_id,channel_id,order_date,quantity,unit_price,total_amount,order_status,delivery_date
ORD-12983,CUST-0142,PROD-135,CH-01,2022-08-26,1,1649.8,1649.8,completed,2022-09-03
ORD-12984,CUST-0327,PROD-104,CH-02,2023-01-10,3,2837.12,8511.36,completed,2023-01-12
ORD-12985,CUST-0111,PROD-108,CH-01,2021-04-14,1,2898.12,2898.12,completed,2021-04-16
ORD-12986,CUST-0403,PROD-104,CH-02,2021-04-25,2,2837.12,5674.24,completed,2021-04-27
ORD-12987,CUST-0080,PROD-101,CH-01,2023-04-01,1,2062.47,2062.47,completed,2023-04-06
ORD-12988,CUST-0405,PROD-114,CH-02,2022-05-22,4,3231.42,12925.68,pending,
ORD-12989,CUST-0318,PROD-113,CH-01,2023-01-13,1,2239.31,2239.31,completed,2023-01-19
ORD-12990,CUST-0135,PROD-110,CH-01,2021-03-24,2,2635.02,5270.04,completed,2021-03-29
ORD-12991,CUST-0126,PROD-112,CH-03,2021-01-25,1,3413.06,3413.06,cancelled,
ORD-12992,CUST-0123,PROD-125,CH-02,2021-10-28,1,2577.58,2577.58,cancelled,
ORD-12993,CUST-0333,PROD-107,CH-02,2021-01-16,3,3718.81,11156.43,cancelled,
ORD-12994,CUST-0021,PROD-106,CH-02,2022-07-09,5,3605.58,18027.9,completed,2022-07-17
ORD-12995,CUST-0040,PROD-110,CH-03,2023-09-15,2,2635.02,5270.04,completed,2023-09-20
ORD-12996,CUST-0331,PROD-112,CH-01,2021-11-09,1,3413.06,3413.06,completed,2021-11-16
ORD-12997,CUST-0382,PROD-128,CH-01,2021-11-22,5,2085.07,10425.35,pending,
ORD-12998,CUST-0363,PROD-142,CH-01,2021-07-11,3,1585.41,4756.23,completed,2021-07-14
ORD-12999,CUST-0201,PROD-107,CH-03,2022-05-30,5,3718.81,18594.05,completed,2022-06-02
ORD-13000,CUST-0126,PROD-112,CH-01,2021-12-19,2,3413.06,6826.12,cancelled,
ORD-13001,CUST-0189,PROD-113,CH-02,2023-07-27,2,2239.31,4478.62,completed,2023-07-29
ORD-13002,CUST-0497,PROD-112,CH-01,2023-12-27,4,3413.06,13652.24,cancelled,
ORD-13003,CUST-0354,PROD-112,CH-01,2023-11-24,1,3413.06,3413.06,cancelled,
ORD-13004,CUST-0484,PROD-130,CH-01,2023-06-17,1,1868.22,1868.22,refunded,2023-06-26
ORD-13005,CUST-0337,PROD-120,CH-01,2023-10-08,2,1732.27,3464.54,completed,2023-10-15
ORD-13006,CUST-0449,PROD-137,CH-01,2022-06-03,1,1872.15,1872.15,cancelled,
ORD-13007,CUST-0124,PROD-129,CH-03,2022-08-09,1,2312.12,2312.12,completed,2022-08-12
ORD-13008,CUST-0377,PROD-123,CH-01,2022-12-20,2,1828.62,3657.24,refunded,2022-12-24
ORD-13009,CUST-0493,PROD-107,CH-01,2021-05-01,1,3718.81,3718.81,completed,2021-05-08
ORD-13010,CUST-0474,PROD-126,CH-01,2021-08-06,1,2119.57,2119.57,completed,2021-08-10
ORD-13011,CUST-0268,PROD-105,CH-01,2022-02-09,2,3221.29,6442.58,completed,2022-02-16
ORD-13012,CUST-0097,PROD-112,CH-02,2021-06-19,2,3413.06,6826.12,cancelled,
ORD-13013,CUST-0105,PROD-109,CH-01,2022-11-18,3,2552.17,7656.51,completed,2022-11-24
ORD-13014,CUST-0442,PROD-113,CH-03,2022-06-29,1,2239.31,2239.31,completed,2022-07-04
ORD-13015,CUST-0365,PROD-114,CH-01,2023-12-07,2,3231.42,6462.84,completed,2023-12-14
ORD-13016,CUST-0497,PROD-137,CH-01,2022-04-07,5,1872.15,9360.75,pending,
ORD-13017,CUST-0494,PROD-105,CH-01,2022-01-20,2,3221.29,6442.58,pending,
ORD-13018,CUST-0058,PROD-106,CH-01,2022-11-25,1,3605.58,3605.58,refunded,2022-12-02
ORD-13019,CUST-0458,PROD-101,CH-01,2022-03-02,5,2062.47,10312.35,completed,2022-03-04
ORD-13020,CUST-0269,PROD-109,CH-03,2021-03-17,1,2552.17,2552.17,pending,
ORD-13021,CUST-0092,PROD-132,CH-01,2023-12-15,2,1633.99,3267.98,completed,2023-12-19
ORD-13022,CUST-0271,PROD-148,CH-02,2021-09-30,1,1847.98,1847.98,completed,2021-10-02
ORD-13023,CUST-0458,PROD-105,CH-02,2021-01-03,3,3221.29,9663.87,completed,2021-01-09
ORD-13024,CUST-0354,PROD-113,CH-02,2023-12-16,1,2239.31,2239.31,completed,2023-12-18
ORD-13025,CUST-0089,PROD-147,CH-01,2022-05-18,2,1334.76,2669.52,refunded,2022-05-22
ORD-13026,CUST-0365,PROD-105,CH-01,2021-05-19,1,3221.29,3221.29,completed,2021-05-25
ORD-13027,CUST-0024,PROD-126,CH-01,2021-01-09,5,2119.57,10597.85,completed,2021-01-16
ORD-13028,CUST-0081,PROD-111,CH-02,2023-12-31,1,3494.37,3494.37,completed,
ORD-13029,CUST-0092,PROD-140,CH-02,2023-02-15,1,1752.42,1752.42,cancelled,
ORD-13030,CUST-0407,PROD-101,CH-02,2022-01-26,3,2062.47,6187.41,completed,2022-01-28
ORD-13031,CUST-0019,PROD-111,CH-03,2023-06-05,2,3494.37,6988.74,completed,2023-06-09
ORD-13032,CUST-0165,PROD-125,CH-02,2021-06-09,1,2577.58,2577.58,completed,2021-06-17
ORD-13033,CUST-0266,PROD-119,CH-02,2021-11-05,3,2695.51,8086.53,completed,2021-11-07
ORD-13034,CUST-0354,PROD-103,CH-01,2022-10-06,1,3714.61,3714.61,completed,2022-10-08
ORD-13035,CUST-0155,PROD-123,CH-01,2023-06-26,2,1828.62,3657.24,completed,2023-07-03
ORD-13036,CUST-0496,PROD-115,CH-01,2021-09-06,2,2616.8,5233.6,refunded,2021-09-09
ORD-13037,CUST-0497,PROD-113,CH-01,2023-10-03,3,2239.31,6717.93,completed,2023-10-09
ORD-13038,CUST-0453,PROD-153,CH-02,2023-02-23,1,920.02,920.02,cancelled,
ORD-13039,CUST-0276,PROD-121,CH-02,2022-06-19,2,2039.76,4079.52,completed,2022-06-26
ORD-13040,CUST-0146,PROD-101,CH-03,2022-06-09,1,2062.47,2062.47,pending,
ORD-13041,CUST-0413,PROD-138,CH-02,2022-08-15,2,1695.68,3391.36,pending,
ORD-13042,CUST-0077,PROD-139,CH-02,2022-12-24,1,1168.54,1168.54,completed,2022-12-29
ORD-13043,CUST-0041,PROD-123,CH-01,2023-06-01,1,1828.62,1828.62,completed,2023-06-08
ORD-13044,CUST-0115,PROD-125,CH-03,2023-11-08,2,2577.58,5155.16,completed,2023-11-10
ORD-13045,CUST-0062,PROD-123,CH-01,2022-07-28,2,1828.62,3657.24,cancelled,
ORD-13046,CUST-0040,PROD-102,CH-03,2022-03-20,1,3124.58,3124.58,completed,2022-03-24
ORD-13047,CUST-0402,PROD-137,CH-02,2022-06-28,1,1872.15,1872.15,cancelled,
ORD-13048,CUST-0411,PROD-141,CH-01,2021-02-01,1,1788.8,1788.8,completed,2021-02-07
ORD-13049,CUST-0265,PROD-111,CH-03,2022-01-25,1,3494.37,3494.37,completed,2022-01-30
ORD-13050,CUST-0159,PROD-123,CH-02,2022-03-19,3,1828.62,5485.86,completed,2022-03-23
ORD-13051,CUST-0127,PROD-148,CH-02,2022-01-16,1,1847.98,1847.98,completed,2022-01-24
ORD-13052,CUST-0258,PROD-121,CH-01,2022-10-28,4,2039.76,8159.04,completed,2022-11-03
ORD-13053,CUST-0254,PROD-110,CH-02,2022-05-08,1,2635.02,2635.02,completed,2022-05-10
ORD-13054,CUST-0213,PROD-103,CH-02,2022-07-12,2,3714.61,7429.22,completed,2022-07-16
ORD-13055,CUST-0065,PROD-105,CH-01,2021-07-30,1,3221.29,3221.29,completed,2021-08-03
ORD-13056,CUST-0053,PROD-116,CH-02,2021-11-29,1,1866.98,1866.98,completed,2021-12-02
ORD-13057,CUST-0487,PROD-111,CH-01,2021-12-24,2,3494.37,6988.74,completed,2021-12-26
ORD-13058,CUST-0407,PROD-155,CH-02,2022-02-04,2,469.35,938.7,cancelled,
ORD-13059,CUST-0152,PROD-108,CH-01,2021-10-21,1,2898.12,2898.12,completed,2021-10-26
ORD-13060,CUST-0058,PROD-116,CH-02,2022-12-19,2,1866.98,3733.96,completed,2022-12-23
ORD-13061,CUST-0258,PROD-126,CH-02,2023-10-04,4,2119.57,8478.28,completed,2023-10-08
ORD-13062,CUST-0092,PROD-108,CH-01,2022-07-04,1,2898.12,2898.12,completed,2022-07-12
ORD-13063,CUST-0331,PROD-128,CH-03,2022-02-14,1,2085.07,2085.07,refunded,2022-02-23
ORD-13064,CUST-0475,PROD-104,CH-01,2021-11-13,2,2837.12,5674.24,cancelled,
ORD-13065,CUST-0204,PROD-109,CH-01,2021-03-22,2,2552.17,5104.34,completed,2021-03-27
ORD-13066,CUST-0260,PROD-107,CH-03,2022-09-25,1,3718.81,3718.81,completed,2022-09-27
ORD-13067,CUST-0115,PROD-105,CH-03,2022-02-19,3,3221.29,9663.87,refunded,2022-02-24
ORD-13068,CUST-0258,PROD-123,CH-01,2022-09-20,3,1828.62,5485.86,completed,2022-09-27
ORD-13069,CUST-0224,PROD-136,CH-01,2021-01-05,1,1227.29,1227.29,completed,2021-01-08
ORD-13070,CUST-0135,PROD-114,CH-02,2022-09-07,1,3231.42,3231.42,pending,
ORD-13071,CUST-0447,PROD-108,CH-01,2022-10-13,1,2898.12,2898.12,completed,2022-10-17
ORD-13072,CUST-0124,PROD-138,CH-02,2023-01-27,1,1695.68,1695.68,refunded,2023-02-03
ORD-13073,CUST-0106,PROD-108,CH-02,2022-01-28,2,2898.12,5796.24,cancelled,
ORD-13074,CUST-0261,PROD-126,CH-01,2023-03-04,1,2119.57,2119.57,completed,2023-03-08
ORD-13075,CUST-0271,PROD-117,CH-01,2021-08-17,2,2591.06,5182.12,completed,2021-08-21
ORD-13076,CUST-0386,PROD-122,CH-01,2023-03-08,1,2788.03,2788.03,completed,2023-03-11
ORD-13077,CUST-0401,PROD-109,CH-01,2021-10-30,4,2552.17,10208.68,completed,2021-11-08
ORD-13078,CUST-0481,PROD-121,CH-02,2021-01-09,2,2039.76,4079.52,completed,2021-01-14
ORD-13079,CUST-0089,PROD-114,CH-02,2023-01-08,3,3231.42,9694.26,completed,2023-01-17
ORD-13080,CUST-0374,PROD-137,CH-01,2022-04-01,1,1872.15,1872.15,completed,2022-04-10
ORD-13081,CUST-0030,PROD-109,CH-02,2022-12-08,1,2552.17,2552.17,completed,2022-12-12
ORD-13082,CUST-0342,PROD-135,CH-02,2022-08-09,3,1649.8,4949.4,completed,2022-08-17
ORD-13083,CUST-0342,PROD-122,CH-02,2022-12-26,1,2788.03,2788.03,refunded,2022-12-29
ORD-13084,CUST-0268,PROD-130,CH-01,2023-01-06,1,1868.22,1868.22,completed,2023-01-08
ORD-13085,CUST-0064,PROD-133,CH-02,2022-02-06,3,1042.17,3126.51,completed,2022-02-10
ORD-13086,CUST-0419,PROD-102,CH-02,2021-05-29,1,3124.58,3124.58,completed,2021-06-01
ORD-13087,CUST-0388,PROD-131,CH-01,2023-07-17,2,2870.03,5740.06,completed,2023-07-24
ORD-13088,CUST-0216,PROD-110,CH-03,2022-03-14,2,2635.02,5270.04,completed,2022-03-19
ORD-13089,CUST-0068,PROD-148,CH-01,2021-01-14,2,1847.98,3695.96,completed,2021-01-19
ORD-13090,CUST-0140,PROD-106,CH-01,2022-08-30,2,3605.58,7211.16,completed,2022-09-02
ORD-13091,CUST-0053,PROD-117,CH-01,2021-07-23,2,2591.06,5182.12,completed,2021-07-31
ORD-13092,CUST-0060,PROD-144,CH-01,2022-01-30,2,1202.67,2405.34,completed,2022-02-05
ORD-13093,CUST-0458,PROD-102,CH-02,2021-04-12,4,3124.58,12498.32,completed,2021-04-19
ORD-13094,CUST-0464,PROD-107,CH-03,2022-08-30,2,3718.81,7437.62,refunded,2022-09-02
ORD-13095,CUST-0358,PROD-104,CH-01,2021-04-05,2,2837.12,5674.24,completed,2021-04-09
ORD-13096,CUST-0312,PROD-110,CH-01,2023-01-22,1,2635.02,2635.02,completed,2023-01-27
ORD-13097,CUST-0427,PROD-127,CH-01,2023-07-20,3,2641.01,7923.03,completed,2023-07-27
ORD-13098,CUST-0427,PROD-108,CH-01,2023-10-20,3,2898.12,8694.36,completed,2023-10-28
ORD-13099,CUST-0064,PROD-121,CH-02,2021-12-07,3,2039.76,6119.28,completed,2021-12-16
ORD-13100,CUST-0280,PROD-107,CH-02,2022-06-21,1,3718.81,3718.81,completed,2022-06-27
ORD-13101,CUST-0265,PROD-103,CH-02,2023-01-27,1,3714.61,3714.61,completed,2023-02-03
ORD-13102,CUST-0035,PROD-103,CH-01,2021-01-04,2,3714.61,7429.22,completed,2021-01-12
ORD-13103,CUST-0234,PROD-101,CH-01,2022-07-15,1,2062.47,2062.47,completed,2022-07-23
ORD-13104,CUST-0447,PROD-106,CH-02,2023-04-06,4,3605.58,14422.32,refunded,2023-04-11
ORD-13105,CUST-0086,PROD-128,CH-02,2023-03-04,1,2085.07,2085.07,completed,2023-03-10
ORD-13106,CUST-0185,PROD-126,CH-01,2023-01-12,1,2119.57,2119.57,completed,2023-01-18
ORD-13107,CUST-0142,PROD-120,CH-02,2022-04-12,2,1732.27,3464.54,pending,
ORD-13108,CUST-0256,PROD-146,CH-01,2023-05-03,1,1869.39,1869.39,completed,2023-05-05
ORD-13109,CUST-0152,PROD-146,CH-01,2021-11-02,2,1869.39,3738.78,completed,2021-11-06
ORD-13110,CUST-0044,PROD-129,CH-03,2022-01-26,1,2312.12,2312.12,cancelled,
ORD-13111,CUST-0131,PROD-104,CH-02,2021-08-22,1,2837.12,2837.12,completed,2021-08-26
ORD-13112,CUST-0043,PROD-135,CH-01,2023-04-17,4,1649.8,6599.2,refunded,2023-04-19
ORD-13113,CUST-0406,PROD-107,CH-02,2023-09-28,1,3718.81,3718.81,completed,2023-10-06
ORD-13114,CUST-0152,PROD-139,CH-02,2022-06-01,1,1168.54,1168.54,pending,
ORD-13115,CUST-0162,PROD-149,CH-02,2022-11-15,1,1190.52,1190.52,cancelled,
ORD-13116,CUST-0379,PROD-154,CH-01,2021-02-25,4,998.62,3994.48,cancelled,
ORD-13117,CUST-0016,PROD-149,CH-01,2023-10-27,1,1190.52,1190.52,completed,2023-10-31
ORD-13118,CUST-0296,PROD-152,CH-01,2022-02-08,1,1194.35,1194.35,completed,2022-02-13
ORD-13119,CUST-0031,PROD-123,CH-01,2022-03-25,1,1828.62,1828.62,completed,2022-03-29
ORD-13120,CUST-0393,PROD-127,CH-02,2023-10-14,1,2641.01,2641.01,completed,2023-10-17
ORD-13121,CUST-0399,PROD-115,CH-01,2023-01-20,2,2616.8,5233.6,completed,2023-01-26
ORD-13122,CUST-0142,PROD-101,CH-03,2023-08-14,1,2062.47,2062.47,completed,2023-08-22
ORD-13123,CUST-0338,PROD-107,CH-02,2021-10-24,1,3718.81,3718.81,pending,
ORD-13124,CUST-0325,PROD-112,CH-01,2021-10-01,5,3413.06,17065.3,completed,2021-10-08
ORD-13125,CUST-0058,PROD-101,CH-02,2021-02-02,1,2062.47,2062.47,completed,2021-02-08
ORD-13126,CUST-0407,PROD-150,CH-01,2022-02-13,2,583.16,1166.32,completed,2022-02-15
ORD-13127,CUST-0467,PROD-150,CH-01,2022-07-24,2,583.16,1166.32,completed,2022-07-26
ORD-13128,CUST-0008,PROD-108,CH-02,2021-11-01,1,2898.12,2898.12,completed,2021-11-04
ORD-13129,CUST-0040,PROD-148,CH-01,2022-01-10,1,1847.98,1847.98,completed,2022-01-17
ORD-13130,CUST-0294,PROD-114,CH-02,2021-07-02,1,3231.42,3231.42,completed,2021-07-11
ORD-13131,CUST-0024,PROD-125,CH-01,2021-12-02,1,2577.58,2577.58,cancelled,
ORD-13132,CUST-0187,PROD-134,CH-01,2022-11-26,2,1351.99,2703.98,completed,2022-12-02
ORD-13133,CUST-0033,PROD-140,CH-01,2022-04-25,2,1752.42,3504.84,cancelled,
ORD-13134,CUST-0061,PROD-128,CH-02,2023-11-13,5,2085.07,10425.35,completed,2023-11-16
ORD-13135,CUST-0191,PROD-154,CH-02,2022-03-02,2,998.62,1997.24,pending,
ORD-13136,CUST-0058,PROD-114,CH-01,2023-01-23,1,3231.42,3231.42,completed,2023-01-31
ORD-13137,CUST-0458,PROD-107,CH-01,2023-12-07,2,3718.81,7437.62,completed,2023-12-16
ORD-13138,CUST-0139,PROD-118,CH-01,2023-06-05,2,1912.21,3824.42,completed,2023-06-10
ORD-13139,CUST-0172,PROD-109,CH-01,2022-12-28,1,2552.17,2552.17,cancelled,
ORD-13140,CUST-0276,PROD-129,CH-01,2021-12-16,2,2312.12,4624.24,pending,
ORD-13141,CUST-0406,PROD-125,CH-01,2022-01-15,1,2577.58,2577.58,completed,2022-01-19
ORD-13142,CUST-0354,PROD-103,CH-01,2022-07-29,2,3714.61,7429.22,completed,2022-08-02
ORD-13143,CUST-0258,PROD-137,CH-01,2021-10-27,2,1872.15,3744.3,completed,2021-11-05
ORD-13144,CUST-0031,PROD-115,CH-01,2022-01-02,1,2616.8,2616.8,completed,2022-01-10
ORD-13145,CUST-0365,PROD-113,CH-01,2022-03-31,1,2239.31,2239.31,completed,2022-04-05
ORD-13146,CUST-0079,PROD-116,CH-02,2021-01-05,1,1866.98,1866.98,completed,2021-01-14
ORD-13147,CUST-0159,PROD-108,CH-02,2021-06-21,3,2898.12,8694.36,completed,2021-06-26
ORD-13148,CUST-0308,PROD-120,CH-01,2021-09-22,2,1732.27,3464.54,completed,2021-09-26
ORD-13149,CUST-0357,PROD-110,CH-03,2021-12-14,1,2635.02,2635.02,completed,2021-12-16
ORD-13150,CUST-0349,PROD-111,CH-01,2023-05-17,3,3494.37,10483.11,cancelled,
ORD-13151,CUST-0265,PROD-132,CH-03,2023-09-15,2,1633.99,3267.98,completed,2023-09-20
ORD-13152,CUST-0284,PROD-108,CH-02,2022-08-11,3,2898.12,8694.36,completed,2022-08-20
ORD-13153,CUST-0111,PROD-101,CH-02,2022-05-04,1,2062.47,2062.47,completed,2022-05-10
ORD-13154,CUST-0223,PROD-144,CH-01,2021-05-19,2,1202.67,2405.34,completed,2021-05-24
ORD-13155,CUST-0097,PROD-102,CH-02,2021-01-01,1,3124.58,3124.58,cancelled,
ORD-13156,CUST-0266,PROD-108,CH-02,2021-03-04,1,2898.12,2898.12,completed,2021-03-10
ORD-13157,CUST-0024,PROD-129,CH-03,2022-06-01,4,2312.12,9248.48,completed,2022-06-10
ORD-13158,CUST-0301,PROD-122,CH-01,2023-12-13,4,2788.03,11152.12,completed,2023-12-21
ORD-13159,CUST-0393,PROD-124,CH-02,2023-10-09,1,2616.01,2616.01,cancelled,
ORD-13160,CUST-0413,PROD-129,CH-02,2022-01-21,4,2312.12,9248.48,completed,2022-01-30
ORD-13161,CUST-0442,PROD-128,CH-01,2022-03-04,2,2085.07,4170.14,completed,2022-03-09
ORD-13162,CUST-0413,PROD-103,CH-02,2021-07-07,1,3714.61,3714.61,completed,2021-07-11
ORD-13163,CUST-0185,PROD-113,CH-02,2021-06-07,5,2239.31,11196.55,completed,2021-06-15
ORD-13164,CUST-0474,PROD-141,CH-01,2023-01-10,1,1788.8,1788.8,completed,2023-01-14
ORD-13165,CUST-0185,PROD-110,CH-01,2021-05-08,4,2635.02,10540.08,completed,2021-05-10
ORD-13166,CUST-0040,PROD-109,CH-01,2022-05-07,1,2552.17,2552.17,completed,2022-05-09
ORD-13167,CUST-0044,PROD-131,CH-01,2023-04-02,1,2870.03,2870.03,cancelled,
ORD-13168,CUST-0338,PROD-113,CH-01,2023-10-22,1,2239.31,2239.31,completed,2023-10-26
ORD-13169,CUST-0061,PROD-105,CH-01,2022-03-20,2,3221.29,6442.58,completed,2022-03-25
ORD-13170,CUST-0115,PROD-116,CH-02,2023-01-02,2,1866.98,3733.96,completed,2023-01-07
ORD-13171,CUST-0375,PROD-147,CH-01,2021-08-09,2,1334.76,2669.52,completed,2021-08-12
ORD-13172,CUST-0006,PROD-123,CH-01,2022-10-07,1,1828.62,1828.62,completed,2022-10-13
ORD-13173,CUST-0399,PROD-135,CH-03,2022-02-04,3,1649.8,4949.4,completed,2022-02-10
ORD-13174,CUST-0314,PROD-106,CH-01,2023-01-08,1,3605.58,3605.58,pending,
ORD-13175,CUST-0215,PROD-130,CH-03,2023-10-19,3,1868.22,5604.66,completed,2023-10-23
ORD-13176,CUST-0382,PROD-110,CH-01,2021-12-02,5,2635.02,13175.1,completed,2021-12-06
ORD-13177,CUST-0296,PROD-103,CH-01,2023-12-17,1,3714.61,3714.61,cancelled,
ORD-13178,CUST-0496,PROD-105,CH-03,2021-01-22,1,3221.29,3221.29,completed,2021-01-24
ORD-13179,CUST-0135,PROD-121,CH-02,2021-03-21,2,2039.76,4079.52,completed,2021-03-23
ORD-13180,CUST-0349,PROD-113,CH-01,2022-08-16,2,2239.31,4478.62,completed,2022-08-19
ORD-13181,CUST-0419,PROD-108,CH-02,2022-02-25,2,2898.12,5796.24,completed,2022-03-02
ORD-13182,CUST-0322,PROD-136,CH-01,2023-12-17,2,1227.29,2454.58,completed,2023-12-25
ORD-13183,CUST-0242,PROD-112,CH-02,2022-10-05,2,3413.06,6826.12,cancelled,
ORD-13184,CUST-0413,PROD-118,CH-02,2021-02-13,1,1912.21,1912.21,completed,2021-02-18
ORD-13185,CUST-0016,PROD-101,CH-01,2021-02-23,2,2062.47,4124.94,completed,2021-03-01
ORD-13186,CUST-0401,PROD-106,CH-01,2023-06-28,2,3605.58,7211.16,completed,2023-07-03
ORD-13187,CUST-0328,PROD-126,CH-03,2022-01-02,3,2119.57,6358.71,completed,2022-01-06
ORD-13188,CUST-0261,PROD-102,CH-01,2022-11-08,1,3124.58,3124.58,completed,2022-11-13
ORD-13189,CUST-0368,PROD-112,CH-01,2022-11-19,1,3413.06,3413.06,completed,2022-11-23
ORD-13190,CUST-0065,PROD-148,CH-02,2022-07-14,2,1847.98,3695.96,cancelled,
ORD-13191,CUST-0342,PROD-107,CH-02,2023-12-12,3,3718.81,11156.43,completed,2023-12-18
ORD-13192,CUST-0071,PROD-141,CH-03,2023-04-24,2,1788.8,3577.6,completed,2023-04-29
ORD-13193,CUST-0115,PROD-112,CH-02,2021-03-05,1,3413.06,3413.06,completed,2021-03-10
ORD-13194,CUST-0375,PROD-102,CH-02,2023-01-05,3,3124.58,9373.74,completed,2023-01-10
ORD-13195,CUST-0342,PROD-114,CH-02,2022-10-13,5,3231.42,16157.1,cancelled,
ORD-13196,CUST-0388,PROD-112,CH-01,2022-09-17,1,3413.06,3413.06,completed,2022-09-22
ORD-13197,CUST-0124,PROD-118,CH-01,2022-05-20,1,1912.21,1912.21,completed,2022-05-23
ORD-13198,CUST-0040,PROD-144,CH-01,2022-03-03,1,1202.67,1202.67,cancelled,
ORD-13199,CUST-0292,PROD-103,CH-01,2022-06-07,1,3714.61,3714.61,completed,2022-06-12
ORD-13200,CUST-0077,PROD-152,CH-01,2022-03-08,2,1194.35,2388.7,completed,2022-03-15
ORD-13201,CUST-0111,PROD-133,CH-02,2021-01-16,2,1042.17,2084.34,completed,2021-01-20
ORD-13202,CUST-0305,PROD-118,CH-01,2022-05-08,2,1912.21,3824.42,completed,2022-05-16
ORD-13203,CUST-0386,PROD-148,CH-02,2022-04-21,1,1847.98,1847.98,completed,2022-04-26
ORD-13204,CUST-0106,PROD-133,CH-01,2022-04-26,2,1042.17,2084.34,completed,2022-04-30
ORD-13205,CUST-0494,PROD-151,CH-02,2022-08-05,2,694.05,1388.1,cancelled,
ORD-13206,CUST-0045,PROD-125,CH-02,2021-11-08,3,2577.58,7732.74,cancelled,
ORD-13207,CUST-0447,PROD-114,CH-02,2021-12-19,3,3231.42,9694.26,completed,2021-12-28
ORD-13208,CUST-0106,PROD-111,CH-01,2022-01-30,2,3494.37,6988.74,completed,2022-02-01
ORD-13209,CUST-0485,PROD-110,CH-03,2021-12-11,1,2635.02,2635.02,completed,2021-12-19
ORD-13210,CUST-0185,PROD-101,CH-02,2021-12-27,3,2062.47,6187.41,completed,2021-12-31
ORD-13211,CUST-0368,PROD-113,CH-03,2022-09-25,1,2239.31,2239.31,cancelled,
ORD-13212,CUST-0325,PROD-123,CH-01,2022-07-13,4,1828.62,7314.48,completed,2022-07-21
ORD-13213,CUST-0442,PROD-102,CH-03,2021-01-26,1,3124.58,3124.58,completed,2021-02-01
ORD-13214,CUST-0127,PROD-110,CH-02,2021-10-11,2,2635.02,5270.04,completed,2021-10-20
ORD-13215,CUST-0213,PROD-107,CH-01,2022-01-11,1,3718.81,3718.81,completed,2022-01-15
ORD-13216,CUST-0043,PROD-114,CH-01,2022-09-24,4,3231.42,12925.68,refunded,2022-09-26
ORD-13217,CUST-0191,PROD-130,CH-01,2021-02-20,1,1868.22,1868.22,completed,2021-02-22
ORD-13218,CUST-0291,PROD-117,CH-02,2022-02-26,1,2591.06,2591.06,pending,
ORD-13219,CUST-0163,PROD-127,CH-01,2021-08-18,1,2641.01,2641.01,cancelled,
ORD-13220,CUST-0302,PROD-106,CH-01,2022-08-18,1,3605.58,3605.58,completed,2022-08-23
ORD-13221,CUST-0291,PROD-106,CH-01,2021-01-13,2,3605.58,7211.16,completed,2021-01-21
ORD-13222,CUST-0271,PROD-123,CH-02,2021-05-18,1,1828.62,1828.62,completed,2021-05-24
ORD-13223,CUST-0382,PROD-126,CH-02,2023-12-24,3,2119.57,6358.71,completed,2023-12-27
ORD-13224,CUST-0008,PROD-112,CH-02,2023-05-19,1,3413.06,3413.06,completed,2023-05-26
ORD-13225,CUST-0391,PROD-146,CH-02,2023-08-27,1,1869.39,1869.39,completed,2023-09-05
ORD-13226,CUST-0308,PROD-111,CH-01,2023-05-04,1,3494.37,3494.37,completed,2023-05-10
ORD-13227,CUST-0204,PROD-121,CH-01,2021-12-28,1,2039.76,2039.76,completed,2022-01-05
ORD-13228,CUST-0031,PROD-132,CH-03,2022-01-14,2,1633.99,3267.98,completed,2022-01-20
ORD-13229,CUST-0090,PROD-112,CH-03,2022-08-19,1,3413.06,3413.06,completed,2022-08-23
ORD-13230,CUST-0265,PROD-114,CH-02,2023-06-29,1,3231.42,3231.42,completed,2023-07-05
ORD-13231,CUST-0365,PROD-104,CH-01,2022-06-26,3,2837.12,8511.36,completed,2022-07-05
ORD-13232,CUST-0258,PROD-126,CH-01,2022-01-21,5,2119.57,10597.85,completed,2022-01-25
ORD-13233,CUST-0064,PROD-151,CH-02,2023-04-16,4,694.05,2776.2,completed,2023-04-22
ORD-13234,CUST-0155,PROD-119,CH-03,2021-11-20,4,2695.51,10782.04,completed,2021-11-22
ORD-13235,CUST-0369,PROD-112,CH-02,2022-01-15,1,3413.06,3413.06,cancelled,
ORD-13236,CUST-0213,PROD-109,CH-01,2023-12-24,1,2552.17,2552.17,completed,2023-12-28
ORD-13237,CUST-0360,PROD-111,CH-01,2023-02-23,2,3494.37,6988.74,refunded,2023-02-28
ORD-13238,CUST-0080,PROD-140,CH-02,2022-08-26,1,1752.42,1752.42,completed,2022-08-30
ORD-13239,CUST-0215,PROD-111,CH-02,2023-06-21,4,3494.37,13977.48,completed,2023-06-23
ORD-13240,CUST-0138,PROD-105,CH-03,2021-09-05,3,3221.29,9663.87,completed,2021-09-08
ORD-13241,CUST-0368,PROD-131,CH-02,2022-01-14,1,2870.03,2870.03,completed,2022-01-16
ORD-13242,CUST-0220,PROD-107,CH-03,2022-12-20,1,3718.81,3718.81,completed,2022-12-24
ORD-13243,CUST-0198,PROD-102,CH-02,2023-09-06,2,3124.58,6249.16,completed,2023-09-13
ORD-13244,CUST-0305,PROD-145,CH-02,2021-06-29,5,2094.18,10470.9,cancelled,
